Descriptor Name,Root Category,Descriptor Name Lower
"Receptors, Nerve Growth Factor",['D'],"receptors, nerve growth factor"
"Receptors, Neurokinin-1",['D'],"receptors, neurokinin-1"
"Receptors, Neurokinin-2",['D'],"receptors, neurokinin-2"
"Receptors, Neurokinin-3",['D'],"receptors, neurokinin-3"
"Receptors, Neuropeptide",['D'],"receptors, neuropeptide"
"Receptors, Neuropeptide Y",['D'],"receptors, neuropeptide y"
"Receptors, Neurotensin",['D'],"receptors, neurotensin"
"Receptors, Neurotransmitter",['D'],"receptors, neurotransmitter"
"Receptors, Nicotinic",['D'],"receptors, nicotinic"
"Receptors, Notch",['D'],"receptors, notch"
"Receptors, OSM-LIF",['D'],"receptors, osm-lif"
"Receptors, OX40",['D'],"receptors, ox40"
"Receptors, Odorant",['D'],"receptors, odorant"
"Receptors, Oncostatin M",['D'],"receptors, oncostatin m"
"Receptors, Oncostatin M, Type II",['D'],"receptors, oncostatin m, type ii"
"Receptors, Opioid",['D'],"receptors, opioid"
"Receptors, Opioid, delta",['D'],"receptors, opioid, delta"
"Receptors, Opioid, kappa",['D'],"receptors, opioid, kappa"
"Receptors, Opioid, mu",['D'],"receptors, opioid, mu"
"Receptors, Oxidized LDL",['D'],"receptors, oxidized ldl"
"Receptors, Oxytocin",['D'],"receptors, oxytocin"
"Receptors, Pancreatic Hormone",['D'],"receptors, pancreatic hormone"
"Receptors, Parathyroid Hormone",['D'],"receptors, parathyroid hormone"
"Receptors, Pattern Recognition",['D'],"receptors, pattern recognition"
"Receptors, Peptide",['D'],"receptors, peptide"
"Receptors, Phencyclidine",['D'],"receptors, phencyclidine"
"Receptors, Pheromone",['D'],"receptors, pheromone"
"Receptors, Phospholipase A2",['D'],"receptors, phospholipase a2"
"Receptors, Pituitary Adenylate Cyclase-Activating Polypeptide",['D'],"receptors, pituitary adenylate cyclase-activating polypeptide"
"Receptors, Pituitary Adenylate Cyclase-Activating Polypeptide, Type I",['D'],"receptors, pituitary adenylate cyclase-activating polypeptide, type i"
"Receptors, Pituitary Hormone",['D'],"receptors, pituitary hormone"
"Receptors, Pituitary Hormone-Regulating Hormone",['D'],"receptors, pituitary hormone-regulating hormone"
"Receptors, Platelet-Derived Growth Factor",['D'],"receptors, platelet-derived growth factor"
"Receptors, Polymeric Immunoglobulin",['D'],"receptors, polymeric immunoglobulin"
"Receptors, Presynaptic",['D'],"receptors, presynaptic"
"Receptors, Progesterone",['D'],"receptors, progesterone"
"Receptors, Prolactin",['D'],"receptors, prolactin"
"Receptors, Prostaglandin",['D'],"receptors, prostaglandin"
"Receptors, Prostaglandin E",['D'],"receptors, prostaglandin e"
"Receptors, Prostaglandin E, EP1 Subtype",['D'],"receptors, prostaglandin e, ep1 subtype"
"Receptors, Prostaglandin E, EP2 Subtype",['D'],"receptors, prostaglandin e, ep2 subtype"
"Receptors, Prostaglandin E, EP3 Subtype",['D'],"receptors, prostaglandin e, ep3 subtype"
"Receptors, Prostaglandin E, EP4 Subtype",['D'],"receptors, prostaglandin e, ep4 subtype"
"Receptors, Proteinase-Activated",['D'],"receptors, proteinase-activated"
"Receptors, Purinergic",['D'],"receptors, purinergic"
"Receptors, Purinergic P1",['D'],"receptors, purinergic p1"
"Receptors, Purinergic P2",['D'],"receptors, purinergic p2"
"Receptors, Purinergic P2X",['D'],"receptors, purinergic p2x"
"Receptors, Purinergic P2X1",['D'],"receptors, purinergic p2x1"
"Receptors, Purinergic P2X2",['D'],"receptors, purinergic p2x2"
"Receptors, Purinergic P2X3",['D'],"receptors, purinergic p2x3"
"Receptors, Purinergic P2X4",['D'],"receptors, purinergic p2x4"
"Receptors, Purinergic P2X5",['D'],"receptors, purinergic p2x5"
"Receptors, Purinergic P2X7",['D'],"receptors, purinergic p2x7"
"Receptors, Purinergic P2Y",['D'],"receptors, purinergic p2y"
"Receptors, Purinergic P2Y1",['D'],"receptors, purinergic p2y1"
"Receptors, Purinergic P2Y12",['D'],"receptors, purinergic p2y12"
"Receptors, Purinergic P2Y2",['D'],"receptors, purinergic p2y2"
"Receptors, Retinoic Acid",['D'],"receptors, retinoic acid"
"Receptors, Scavenger",['D'],"receptors, scavenger"
"Receptors, Serotonin",['D'],"receptors, serotonin"
"Receptors, Serotonin, 5-HT1",['D'],"receptors, serotonin, 5-ht1"
"Receptors, Serotonin, 5-HT2",['D'],"receptors, serotonin, 5-ht2"
"Receptors, Serotonin, 5-HT3",['D'],"receptors, serotonin, 5-ht3"
"Receptors, Serotonin, 5-HT4",['D'],"receptors, serotonin, 5-ht4"
"Receptors, Somatomedin",['D'],"receptors, somatomedin"
"Receptors, Somatostatin",['D'],"receptors, somatostatin"
"Receptors, Somatotropin",['D'],"receptors, somatotropin"
"Receptors, Steroid",['D'],"receptors, steroid"
"Receptors, TIE",['D'],"receptors, tie"
"Receptors, TNF-Related Apoptosis-Inducing Ligand",['D'],"receptors, tnf-related apoptosis-inducing ligand"
"Receptors, Tachykinin",['D'],"receptors, tachykinin"
"Receptors, Thrombin",['D'],"receptors, thrombin"
"Receptors, Thrombopoietin",['D'],"receptors, thrombopoietin"
"Receptors, Thromboxane",['D'],"receptors, thromboxane"
"Receptors, Thromboxane A2, Prostaglandin H2",['D'],"receptors, thromboxane a2, prostaglandin h2"
"Receptors, Thyroid Hormone",['D'],"receptors, thyroid hormone"
"Receptors, Thyrotropin",['D'],"receptors, thyrotropin"
"Receptors, Thyrotropin-Releasing Hormone",['D'],"receptors, thyrotropin-releasing hormone"
"Receptors, Transferrin",['D'],"receptors, transferrin"
"Receptors, Transforming Growth Factor beta",['D'],"receptors, transforming growth factor beta"
"Receptors, Tumor Necrosis Factor",['D'],"receptors, tumor necrosis factor"
"Receptors, Tumor Necrosis Factor, Member 10c",['D'],"receptors, tumor necrosis factor, member 10c"
"Receptors, Tumor Necrosis Factor, Member 14",['D'],"receptors, tumor necrosis factor, member 14"
"Receptors, Tumor Necrosis Factor, Member 25",['D'],"receptors, tumor necrosis factor, member 25"
"Receptors, Tumor Necrosis Factor, Member 6b",['D'],"receptors, tumor necrosis factor, member 6b"
"Receptors, Tumor Necrosis Factor, Type I",['D'],"receptors, tumor necrosis factor, type i"
"Receptors, Tumor Necrosis Factor, Type II",['D'],"receptors, tumor necrosis factor, type ii"
"Receptors, Urokinase Plasminogen Activator",['D'],"receptors, urokinase plasminogen activator"
"Receptors, Vascular Endothelial Growth Factor",['D'],"receptors, vascular endothelial growth factor"
"Receptors, Vasoactive Intestinal Peptide",['D'],"receptors, vasoactive intestinal peptide"
"Receptors, Vasoactive Intestinal Peptide, Type II",['D'],"receptors, vasoactive intestinal peptide, type ii"
"Receptors, Vasoactive Intestinal Polypeptide, Type I",['D'],"receptors, vasoactive intestinal polypeptide, type i"
"Receptors, Vasopressin",['D'],"receptors, vasopressin"
"Receptors, Very Late Antigen",['D'],"receptors, very late antigen"
"Receptors, Virus",['D'],"receptors, virus"
"Receptors, Vitronectin",['D'],"receptors, vitronectin"
"Receptors, Wnt",['D'],"receptors, wnt"
"Receptors, sigma",['D'],"receptors, sigma"
Recidivism,['F' 'I'],recidivism
"Recognition, Psychology",['F'],"recognition, psychology"
Recombinant Fusion Proteins,['D'],recombinant fusion proteins
Recombinant Proteins,['D'],recombinant proteins
Recombinases,['D'],recombinases
"Recombination, Genetic",['G'],"recombination, genetic"
Recombinational DNA Repair,['G'],recombinational dna repair
Recommended Dietary Allowances,['G' 'I' 'N'],recommended dietary allowances
Reconstructive Surgical Procedures,['E'],reconstructive surgical procedures
Records,['E' 'L' 'N'],records
Recoverin,['D'],recoverin
Recovery Room,['N'],recovery room
Recovery of Function,['G'],recovery of function
Recreation,['I'],recreation
Recreation Therapy,['E'],recreation therapy
Recreational Drug Use,['F'],recreational drug use
"Recruitment Detection, Audiologic",['E'],"recruitment detection, audiologic"
"Recruitment, Neurophysiological",['G'],"recruitment, neurophysiological"
Rectal Absorption,['G'],rectal absorption
Rectal Diseases,['C'],rectal diseases
Rectal Fistula,['C'],rectal fistula
Rectal Neoplasms,['C'],rectal neoplasms
Rectal Prolapse,['C'],rectal prolapse
Rectocele,['C'],rectocele
Rectovaginal Fistula,['C'],rectovaginal fistula
Rectum,['A'],rectum
Rectus Abdominis,['A'],rectus abdominis
Recurrence,['C'],recurrence
Recurrent Laryngeal Nerve,['A'],recurrent laryngeal nerve
Recurrent Laryngeal Nerve Injuries,['C'],recurrent laryngeal nerve injuries
Recycling,['N'],recycling
Red Cross,['N'],red cross
Red Meat,['G' 'J'],red meat
Red Nucleus,['A'],red nucleus
"Red-Cell Aplasia, Pure",['C'],"red-cell aplasia, pure"
Reduced Folate Carrier Protein,['D'],reduced folate carrier protein
Reducing Agents,['D'],reducing agents
Reduviidae,['B'],reduviidae
Reed-Sternberg Cells,['A'],reed-sternberg cells
Reelin Protein,['D'],reelin protein
Refeeding Syndrome,['C'],refeeding syndrome
Reference Books,['L'],reference books
"Reference Books, Medical",['L'],"reference books, medical"
Reference Standards,['E'],reference standards
Reference Values,['E'],reference values
Referral and Consultation,['N'],referral and consultation
Reflex,['E' 'F' 'G'],reflex
Reflex Sympathetic Dystrophy,['C'],reflex sympathetic dystrophy
"Reflex, Abdominal",['E' 'G'],"reflex, abdominal"
"Reflex, Abnormal",['C' 'E' 'G'],"reflex, abnormal"
"Reflex, Acoustic",['E' 'G'],"reflex, acoustic"
"Reflex, Babinski",['E' 'G'],"reflex, babinski"
"Reflex, Monosynaptic",['G'],"reflex, monosynaptic"
"Reflex, Oculocardiac",['G'],"reflex, oculocardiac"
"Reflex, Pupillary",['E' 'G'],"reflex, pupillary"
"Reflex, Righting",['E' 'G'],"reflex, righting"
"Reflex, Startle",['E' 'F' 'G'],"reflex, startle"
"Reflex, Stretch",['E' 'G'],"reflex, stretch"
"Reflex, Trigeminocardiac",['G'],"reflex, trigeminocardiac"
"Reflex, Vestibulo-Ocular",['G'],"reflex, vestibulo-ocular"
Reflexotherapy,['E'],reflexotherapy
"Refraction, Ocular",['E' 'G'],"refraction, ocular"
Refractive Errors,['C'],refractive errors
Refractive Surgical Procedures,['E'],refractive surgical procedures
Refractometry,['E' 'H'],refractometry
"Refractory Period, Electrophysiological",['G'],"refractory period, electrophysiological"
"Refractory Period, Psychological",['E' 'F'],"refractory period, psychological"
Refrigeration,['E'],refrigeration
Refsum Disease,['C'],refsum disease
"Refsum Disease, Infantile",['C'],"refsum disease, infantile"
Refugee Camps,['J'],refugee camps
Refugees,['M'],refugees
Refugium,['G'],refugium
Refusal to Participate,['F'],refusal to participate
Refusal to Treat,['N'],refusal to treat
Refuse Disposal,['N'],refuse disposal
Regeneration,['G'],regeneration
Regenerative Endodontics,['E' 'H'],regenerative endodontics
Regenerative Medicine,['H'],regenerative medicine
Regional Blood Flow,['G'],regional blood flow
Regional Health Planning,['N'],regional health planning
Regional Medical Programs,['N'],regional medical programs
Registries,['E' 'N'],registries
Regression Analysis,['E' 'N'],regression analysis
"Regression, Psychology",['F'],"regression, psychology"
Regulated Cell Death,['G'],regulated cell death
"Regulatory Elements, Transcriptional",['G'],"regulatory elements, transcriptional"
Regulatory Factor X Transcription Factors,['D'],regulatory factor x transcription factors
Regulatory Factor X1,['D'],regulatory factor x1
"Regulatory Sequences, Nucleic Acid",['G'],"regulatory sequences, nucleic acid"
"Regulatory Sequences, Ribonucleic Acid",['D' 'G'],"regulatory sequences, ribonucleic acid"
Regulatory-Associated Protein of mTOR,['D'],regulatory-associated protein of mtor
Regulon,['G'],regulon
Rehabilitation,['E' 'H' 'N'],rehabilitation
Rehabilitation Centers,['N'],rehabilitation centers
Rehabilitation Nursing,['H' 'N'],rehabilitation nursing
Rehabilitation Research,['H'],rehabilitation research
Rehabilitation of Speech and Language Disorders,['E'],rehabilitation of speech and language disorders
"Rehabilitation, Vocational",['E' 'N'],"rehabilitation, vocational"
Rehmannia,['B'],rehmannia
Rehydration Solutions,['D'],rehydration solutions
Reimbursement Mechanisms,['N'],reimbursement mechanisms
"Reimbursement, Disproportionate Share",['N'],"reimbursement, disproportionate share"
"Reimbursement, Incentive",['N'],"reimbursement, incentive"
Reindeer,['B'],reindeer
Reinfection,['C'],reinfection
Reinforcement Schedule,['F'],reinforcement schedule
"Reinforcement, Psychology",['F'],"reinforcement, psychology"
"Reinforcement, Social",['F'],"reinforcement, social"
"Reinforcement, Verbal",['F'],"reinforcement, verbal"
Reinjuries,['C'],reinjuries
Reishi,['B'],reishi
"Rejection, Psychology",['F'],"rejection, psychology"
Rejuvenation,['E'],rejuvenation
Relapsing Fever,['C'],relapsing fever
Relational Autonomy,['K' 'N'],relational autonomy
Relative Biological Effectiveness,['N'],relative biological effectiveness
Relative Energy Deficiency in Sport,['F'],relative energy deficiency in sport
Relative Value Scales,['N'],relative value scales
Relaxation,['I'],relaxation
Relaxation Therapy,['E' 'F'],relaxation therapy
Relaxin,['D'],relaxin
Relief Work,['I' 'N'],relief work
Religion,['K'],religion
Religion and Medicine,['K'],religion and medicine
Religion and Psychology,['F' 'K'],religion and psychology
Religion and Science,['K'],religion and science
Religion and Sex,['K'],religion and sex
Religious Missions,['K' 'N'],religious missions
Religious Personnel,['M'],religious personnel
Religious Philosophies,['K'],religious philosophies
Remedial Teaching,['F' 'I'],remedial teaching
Remifentanil,['D'],remifentanil
Reminder Systems,['L'],reminder systems
Remission Induction,['E'],remission induction
"Remission, Spontaneous",['C' 'G'],"remission, spontaneous"
Remote Consultation,['L' 'N'],remote consultation
Remote Sensing Technology,['E' 'L'],remote sensing technology
Remoxipride,['D'],remoxipride
Remuneration,['N'],remuneration
Remyelination,['G'],remyelination
Renal Agents,['D'],renal agents
Renal Aminoacidurias,['C'],renal aminoacidurias
Renal Artery,['A'],renal artery
Renal Artery Obstruction,['C'],renal artery obstruction
"Renal Blood Flow, Effective",['G'],"renal blood flow, effective"
Renal Circulation,['G'],renal circulation
Renal Colic,['C' 'F' 'G'],renal colic
Renal Dialysis,['E'],renal dialysis
Renal Elimination,['G'],renal elimination
Renal Insufficiency,['C'],renal insufficiency
"Renal Insufficiency, Chronic",['C'],"renal insufficiency, chronic"
Renal Nutcracker Syndrome,['C'],renal nutcracker syndrome
Renal Plasma Flow,['G'],renal plasma flow
"Renal Plasma Flow, Effective",['G'],"renal plasma flow, effective"
Renal Reabsorption,['G'],renal reabsorption
Renal Replacement Therapy,['E'],renal replacement therapy
"Renal Tubular Transport, Inborn Errors",['C'],"renal tubular transport, inborn errors"
Renal Veins,['A'],renal veins
Renewable Energy,['N'],renewable energy
Renibacterium,['B'],renibacterium
Renilla,['B'],renilla
Renin,['D'],renin
Renin-Angiotensin System,['G'],renin-angiotensin system
Renshaw Cells,['A'],renshaw cells
Reoperation,['E'],reoperation
Reoviridae,['B'],reoviridae
Reoviridae Infections,['C'],reoviridae infections
Reperfusion,['E'],reperfusion
Reperfusion Injury,['C'],reperfusion injury
Repetition Priming,['F'],repetition priming
"Repetitive Sequences, Amino Acid",['G'],"repetitive sequences, amino acid"
"Repetitive Sequences, Nucleic Acid",['G'],"repetitive sequences, nucleic acid"
Replantation,['E'],replantation
Replica Techniques,['E'],replica techniques
Replication Origin,['G'],replication origin
Replication Protein A,['D'],replication protein a
Replication Protein C,['D'],replication protein c
Replicon,['G'],replicon
"Repression, Psychology",['F'],"repression, psychology"
Repression-Sensitization,['F'],repression-sensitization
Repressor Proteins,['D'],repressor proteins
Reproducibility of Results,['E' 'N'],reproducibility of results
Reproduction,['G'],reproduction
"Reproduction, Asexual",['G'],"reproduction, asexual"
Reproductive Behavior,['F' 'G'],reproductive behavior
Reproductive Control Agents,['D'],reproductive control agents
Reproductive Health,['N'],reproductive health
Reproductive Health Services,['N'],reproductive health services
Reproductive History,['E' 'N'],reproductive history
Reproductive Isolation,['G'],reproductive isolation
Reproductive Medicine,['H'],reproductive medicine
Reproductive Physiological Phenomena,['G'],reproductive physiological phenomena
Reproductive Rights,['I' 'N'],reproductive rights
Reproductive Techniques,['E'],reproductive techniques
"Reproductive Techniques, Assisted",['E'],"reproductive techniques, assisted"
Reproductive Tract Infections,['C'],reproductive tract infections
Reproductive and Urinary Physiological Phenomena,['G'],reproductive and urinary physiological phenomena
Reptiles,['B'],reptiles
Reptilian Proteins,['D'],reptilian proteins
Republic of Belarus,['Z'],republic of belarus
Republic of Korea,['Z'],republic of korea
Republic of North Macedonia,['Z'],republic of north macedonia
Rescue Work,['N'],rescue work
Research,['H'],research
Research Design,['E' 'H'],research design
Research Embryo Creation,['E'],research embryo creation
Research Personnel,['M'],research personnel
Research Report,['H' 'L'],research report
Research Subjects,['M'],research subjects
Research Support as Topic,['N'],research support as topic
"Research Support, American Recovery and Reinvestment Act",['V'],"research support, american recovery and reinvestment act"
"Research Support, N.I.H., Extramural",['V'],"research support, n.i.h., extramural"
"Research Support, N.I.H., Intramural",['V'],"research support, n.i.h., intramural"
"Research Support, Non-U.S. Gov't",['V'],"research support, non-u.s. gov't"
"Research Support, U.S. Gov't, Non-P.H.S.",['V'],"research support, u.s. gov't, non-p.h.s."
"Research Support, U.S. Gov't, P.H.S.",['V'],"research support, u.s. gov't, p.h.s."
"Research Support, U.S. Government",['V'],"research support, u.s. government"
Researcher-Subject Relations,['F'],researcher-subject relations
Resedaceae,['B'],resedaceae
Reserpine,['D'],reserpine
Residence Characteristics,['N'],residence characteristics
Residential Facilities,['J' 'N'],residential facilities
Residential Treatment,['F'],residential treatment
Residual Volume,['E' 'G'],residual volume
"Resilience, Psychological",['F'],"resilience, psychological"
Resin Cements,['D' 'J'],resin cements
"Resins, Plant",['D'],"resins, plant"
"Resins, Synthetic",['D' 'J'],"resins, synthetic"
Resistance Training,['E' 'G' 'I'],resistance training
Resistant Starch,['D' 'G' 'J'],resistant starch
Resistin,['D'],resistin
Resonance Frequency Analysis,['E'],resonance frequency analysis
Resorcinols,['D'],resorcinols
Resource Allocation,['I'],resource allocation
Resource Guide,['V'],resource guide
